Date,Traffic_Source,Traffic_Medium,Device_Category,Landing_Page,Users,New_Users,Sessions,Pageviews,Bounce_Rate_Pct,Avg_Session_Duration_Sec,Pages_Per_Session,Exit_Rate_Pct,Conversion_Rate_Pct,Transactions,Quantity_Sold,Revenue_KES,Cart_Abandonment_Rate_Pct,Marketing_Cost_KES,ROAS,Customer_Journey_Stage
10/13/2022,Facebook,Paid,Mobile,Product_Page,401,141,488,981,68.21,173,2.01,65.82,1.81,9,18,32521.65,78.16,16963.16,1.92,Consideration
10/4/2023,Affiliate,Cpc,Desktop,Product_Page,468,208,671,1879,49.35,233,2.8,46.07,5.03,34,102,149411.8,75.79,5629.72,26.54,Decision
5/31/2024,Google,Organic,Desktop,Homepage,588,415,676,2170,45.41,292,3.21,46.2,4.58,31,31,148393.1,69.35,0,,Consideration
2/21/2024,Email,Newsletter,Mobile,Product_Page,192,52,257,375,72.41,167,1.46,72.04,5.7,15,15,39870.29,64.29,0,,Decision
10/6/2024,Google,Organic,Desktop,Product_Page,301,263,357,1007,47.65,224,2.82,50.8,3.55,13,13,74318.5,73.5,0,,Consideration
6/7/2024,Facebook,Paid,Desktop,Homepage,164,44,226,809,47.36,259,3.58,42.57,3.93,9,9,34735.95,69.44,2861.53,12.14,Consideration
12/18/2025,Tiktok,Paid,Mobile,Promo_Page,313,230,367,1435,35.95,290,3.91,37.03,4.75,17,17,70301.89,70.14,4316.23,16.29,Awareness
12/29/2022,Email,Newsletter,Desktop,Promo_Page,146,39,196,955,15,311,4.87,20,12.54,25,50,96360.9,45,0,,Decision
10/30/2025,Youtube,Paid,Mobile,Homepage,56,15,81,239,60.01,183,2.95,52.93,0.62,1,4,1548.26,81.79,2836.5,0.55,Awareness
4/21/2024,Affiliate,Cpc,Tablet,Blog,161,41,194,287,73.56,185,1.48,70.41,1.91,4,4,15827.47,75.56,1555.5,10.18,Awareness
1/12/2023,Youtube,Paid,Mobile,Promo_Page,595,136,788,1986,52.89,205,2.52,55.59,4.18,33,33,150621.08,74.25,20870.14,7.22,Awareness
8/6/2022,Direct,No Media,Desktop,Promo_Page,230,180,329,1708,15,370,5.19,20,8.54,28,28,120835.54,53.26,0,,Decision
3/4/2025,Tiktok,Paid,Mobile,Promo_Page,70,61,74,217,43.98,223,2.93,39.82,5.04,4,4,17288.54,75.72,560.4,30.85,Awareness
6/7/2024,Instagram,Paid,Desktop,Homepage,289,82,408,1791,25.3,341,4.39,23.84,6.02,25,50,108303.43,72.74,6967.81,15.54,Consideration
1/23/2022,Tiktok,Paid,Mobile,Category_Page,56,40,68,252,43.72,248,3.71,44.34,2.95,2,2,6755.17,82.74,475.73,14.2,Awareness
7/29/2024,Google,Organic,Mobile,Homepage,323,264,397,826,62.8,178,2.08,57.87,1.39,6,24,15129.82,77.59,0,,Consideration
7/10/2023,Tiktok,Paid,Mobile,Product_Page,588,402,637,1739,60.89,243,2.73,54.48,2.34,15,15,36979.63,77.32,9003.32,4.11,Awareness
3/4/2024,Linkedin,Paid,Mobile,Promo_Page,168,32,177,694,36.16,284,3.92,36.02,5.34,9,9,48372.05,64.5,5643.88,8.57,Decision
7/28/2023,Facebook,Paid,Mobile,Promo_Page,509,202,664,1899,58.25,242,2.86,56.63,7.28,48,48,257580.89,59.56,19473,13.23,Decision
12/1/2022,Google,Organic,Mobile,Product_Page,115,95,138,388,52.3,224,2.81,52.84,1.27,2,2,5855.05,81.87,0,,Consideration
12/1/2024,Facebook,Paid,Desktop,Product_Page,532,113,758,2373,41.3,231,3.13,44.16,3.46,26,26,148222.9,73.65,17688.53,8.38,Consideration
5/8/2025,Direct,No Media,Desktop,Promo_Page,384,329,437,1892,24.57,277,4.33,21.96,7.96,35,35,154375.02,59.59,0,,Decision
7/27/2025,Direct,No Media,Mobile,Product_Page,576,466,778,1455,64.21,209,1.87,56.68,0.84,7,28,28640.59,83.86,0,,Retention
2/15/2024,Instagram,Paid,Mobile,Homepage,518,170,690,1842,62.61,165,2.67,63.14,2.52,17,17,71873.04,78.97,23533.14,3.05,Consideration
9/6/2025,Youtube,Paid,Desktop,Promo_Page,270,88,321,1595,15,333,4.97,20,8.24,26,26,150525.48,60.28,11814.74,12.74,Awareness
6/29/2022,Tiktok,Paid,Desktop,Product_Page,506,373,597,2239,34.84,295,3.75,38.02,4.8,29,87,91704.27,68.04,10698.28,8.57,Awareness
1/24/2023,Google,Organic,Mobile,Homepage,438,340,533,1183,56.78,259,2.22,51.32,2.33,12,12,43720.47,82.51,0,,Consideration
7/8/2023,Google,Organic,Desktop,Promo_Page,285,220,360,1688,15.35,305,4.69,20,8.4,30,30,146231.68,55.39,0,,Decision
4/17/2022,Google,Organic,Mobile,Promo_Page,406,276,494,1680,49.94,202,3.4,51.56,7.23,36,36,176776.57,66.01,0,,Decision
1/13/2025,Direct,No Media,Mobile,Category_Page,483,339,660,2244,49.02,253,3.4,49.3,1.61,11,33,19710.13,85.01,0,,Consideration
7/16/2023,Instagram,Paid,Desktop,Blog,437,165,601,2013,52.93,209,3.35,46.49,2.82,17,17,74203.25,77.59,20651.93,3.59,Awareness
2/10/2023,Instagram,Paid,Mobile,Product_Page,492,152,689,1729,53.17,219,2.51,50.49,2.68,18,18,27232.58,84.36,17936.07,1.52,Consideration
9/8/2025,Google,Organic,Mobile,Category_Page,551,478,783,1848,54.76,257,2.36,57.36,2.5,20,60,72776.11,81.53,0,,Consideration
3/20/2023,Tiktok,Paid,Desktop,Homepage,172,130,212,721,47.28,277,3.4,50.26,4.84,10,10,41869.74,76.11,3449.97,12.14,Awareness
9/28/2023,Google,Organic,Mobile,Product_Page,79,68,97,210,67.43,198,2.16,69.57,1.31,1,1,2445.41,81.48,0,,Consideration
11/18/2022,Linkedin,Paid,Tablet,Promo_Page,206,88,261,992,37.85,284,3.8,33.77,4.34,11,22,53989.92,76.54,17044.94,3.17,Decision
2/1/2023,Google,Organic,Mobile,Product_Page,234,166,302,945,56.75,206,3.13,53.71,2.13,6,6,23188.75,79.51,0,,Consideration
6/21/2024,Tiktok,Paid,Desktop,Promo_Page,97,70,118,538,26.2,310,4.56,22.96,7.74,9,9,54971.59,62.63,2000.5,27.48,Awareness
9/26/2022,Direct,No Media,Desktop,Blog,85,73,103,274,48.45,219,2.66,44.35,3.91,4,8,16026.85,71.97,0,,Awareness
2/8/2024,Google,Organic,Mobile,Promo_Page,479,335,671,2221,46.99,253,3.31,48.44,4.52,30,30,147773.04,66.49,0,,Decision
10/1/2025,Instagram,Paid,Mobile,Blog,217,54,287,379,83.56,146,1.32,82.36,1.21,3,9,11737.8,88.26,5461.05,2.15,Awareness
4/1/2025,Google,Organic,Desktop,Category_Page,158,116,219,922,28.75,288,4.21,29.5,3.63,8,32,37638.39,72.72,0,,Consideration
4/30/2023,Facebook,Paid,Mobile,Homepage,491,178,674,2339,45.07,268,3.47,44.46,0.49,3,6,8446.22,83.46,8582.71,0.98,Consideration
5/18/2023,Facebook,Paid,Mobile,Category_Page,408,152,545,1651,46.52,261,3.03,42.82,1.4,8,8,29413.12,81.46,14552.32,2.02,Consideration
12/21/2024,Linkedin,Paid,Desktop,Product_Page,539,114,736,2112,44.01,221,2.87,37.91,4.02,30,30,128483.37,77.82,46327.2,2.77,Consideration
6/23/2024,Youtube,Paid,Mobile,Blog,465,201,660,983,85.08,138,1.49,87.31,0.2,1,1,2585.73,85.72,13877.53,0.19,Awareness
12/7/2022,Direct,No Media,Mobile,Category_Page,261,224,278,475,69.29,200,1.71,63.99,2.43,7,21,28659.7,76.03,0,,Consideration
1/25/2023,Email,Newsletter,Mobile,Product_Page,343,56,464,1443,47.94,237,3.11,50.56,3.68,17,68,45781,74.57,0,,Decision
10/20/2023,Tiktok,Paid,Mobile,Product_Page,107,70,152,392,52.11,250,2.58,51.95,2.6,4,4,12042.11,81.23,1488.17,8.09,Awareness
8/23/2022,Instagram,Paid,Mobile,Product_Page,92,33,131,310,62.75,235,2.37,60.33,2.02,3,9,12957.78,79.02,2735.78,4.74,Consideration
7/20/2024,Instagram,Paid,Mobile,Product_Page,80,35,104,361,45.37,219,3.47,42.51,2.4,2,6,7026.13,85.06,3689.14,1.9,Consideration
1/9/2022,Google,Organic,Mobile,Promo_Page,290,212,305,878,45.71,288,2.88,43.72,4.59,14,14,74483.35,76.43,0,,Decision
7/17/2023,Youtube,Paid,Desktop,Promo_Page,512,151,722,3841,16.7,326,5.32,20,7.42,54,108,315763.52,63.23,21799.68,14.48,Awareness
12/14/2024,Direct,No Media,Tablet,Promo_Page,300,199,354,1313,44.81,276,3.71,46.1,7.97,28,28,142339.01,59.46,0,,Decision
7/28/2023,Twitter,Organic,Mobile,Category_Page,425,319,537,1342,66.04,220,2.5,60.55,2.07,11,22,29554.43,82.97,0,,Awareness
11/29/2024,Tiktok,Paid,Desktop,Blog,472,320,671,1899,61.66,172,2.83,63.33,3.23,22,66,104727.61,75.55,7478.78,14,Awareness
6/26/2025,Email,Newsletter,Tablet,Blog,459,103,509,779,68.19,162,1.53,66.7,3.44,18,18,78732.56,75.46,0,,Awareness
10/22/2024,Direct,No Media,Mobile,Promo_Page,356,304,504,2011,40.44,277,3.99,41.04,7.11,36,36,178480.25,68.37,0,,Decision
10/2/2023,Google,Organic,Mobile,Promo_Page,85,59,117,405,39.92,265,3.46,41.92,5.23,6,12,22422.95,75.67,0,,Decision
9/23/2024,Tiktok,Paid,Mobile,Product_Page,308,237,341,897,58.86,184,2.63,64.29,1.85,6,6,19649.7,85.99,3740,5.25,Awareness
9/3/2022,Twitter,Organic,Desktop,Product_Page,73,59,103,399,42.47,281,3.87,42.82,4.44,5,15,14089.53,73.1,0,,Awareness
8/7/2024,Google,Organic,Mobile,Promo_Page,157,122,214,661,45.44,258,3.09,47.15,6.58,14,28,66180.72,61.74,0,,Decision
5/29/2022,Direct,No Media,Mobile,Blog,175,135,205,476,70.13,159,2.32,76.87,1.88,4,4,8536.31,84.42,0,,Awareness
6/29/2022,Email,Newsletter,Mobile,Promo_Page,169,58,242,760,42.02,243,3.14,37.83,7.8,19,57,62427.71,60.76,0,,Decision
4/5/2024,Instagram,Paid,Desktop,Category_Page,496,118,553,1897,43.33,277,3.43,46.35,4.04,22,22,101667.15,79.17,13189.69,7.71,Consideration
6/1/2025,Instagram,Paid,Desktop,Blog,448,200,520,1388,59.46,242,2.67,52.84,2.66,14,42,78971.29,81.69,16500.81,4.79,Awareness
1/19/2022,Instagram,Paid,Desktop,Blog,254,85,340,1153,51.28,269,3.39,45.67,5.38,18,18,61387.08,65.59,11087.94,5.54,Awareness
10/12/2024,Tiktok,Paid,Mobile,Promo_Page,57,43,72,234,53.63,215,3.25,58.7,4.34,3,6,12757.89,68.42,908.79,14.04,Awareness
11/15/2023,Facebook,Paid,Mobile,Blog,375,96,448,780,67.25,205,1.74,58.49,0.2,1,1,2139.19,90.86,8036.22,0.27,Awareness
12/8/2025,Google,Organic,Mobile,Promo_Page,440,364,553,2317,30.38,290,4.19,30.16,4.12,23,46,94358.76,69.54,0,,Decision
1/2/2025,Direct,No Media,Mobile,Category_Page,498,356,638,1436,66.56,173,2.25,67.05,0.97,6,6,19249.63,82.27,0,,Consideration
1/23/2022,Tiktok,Paid,Desktop,Homepage,221,144,304,912,41.73,261,3,41.64,5.18,16,16,82960.16,73.15,4983.56,16.65,Awareness
6/28/2024,Facebook,Paid,Desktop,Product_Page,108,32,151,673,29.59,296,4.46,27.41,4.25,6,12,34080.23,68.82,2315.49,14.72,Consideration
4/14/2023,Direct,No Media,Mobile,Homepage,520,450,596,1359,71.38,155,2.28,77.25,2.75,16,32,27195.1,80.14,0,,Consideration
8/15/2023,Facebook,Paid,Desktop,Promo_Page,481,147,624,3164,15.08,364,5.07,20,8.16,51,51,247488.74,60.71,14282.55,17.33,Decision
9/7/2022,Tiktok,Paid,Mobile,Promo_Page,565,375,808,3038,34.21,275,3.76,30.31,6.81,55,165,270312.07,58.88,4214.72,64.14,Awareness
3/5/2022,Affiliate,Cpc,Tablet,Homepage,349,61,421,1229,47.38,219,2.92,45.86,1.5,6,6,22827.16,83.66,5714.63,3.99,Consideration
10/21/2022,Google,Organic,Mobile,Category_Page,413,291,479,901,64.98,228,1.88,58.46,1.97,9,18,14458.27,85.68,0,,Consideration
1/21/2024,Instagram,Paid,Mobile,Blog,301,135,423,931,71.13,192,2.2,74.01,0.81,3,6,6126.34,81.78,6807.89,0.9,Awareness
7/12/2025,Tiktok,Paid,Desktop,Category_Page,211,188,268,745,46.08,220,2.78,45.04,4.09,11,22,44700.32,74.11,3266.48,13.68,Awareness
7/12/2025,Facebook,Paid,Mobile,Category_Page,596,161,709,1780,51.5,274,2.51,46.83,2.38,17,34,49461.12,80.11,13808.94,3.58,Consideration
3/27/2023,Facebook,Paid,Mobile,Promo_Page,78,23,89,311,47.09,264,3.49,49.29,6.66,6,6,21419.82,66.29,2214.68,9.67,Decision
10/25/2025,Affiliate,Cpc,Mobile,Category_Page,376,82,542,1507,50.79,211,2.78,54.37,1.65,9,9,16760.73,81.48,4704.78,3.56,Consideration
10/29/2025,Tiktok,Paid,Mobile,Blog,588,423,626,1358,62.72,244,2.17,66.42,0.2,1,1,4280.19,92.12,5166.9,0.83,Awareness
7/9/2023,Google,Organic,Desktop,Product_Page,191,167,230,816,38.61,236,3.55,39.16,3.8,9,9,38581.79,79.66,0,,Consideration
1/30/2022,Email,Newsletter,Desktop,Promo_Page,178,46,227,1026,25.9,310,4.52,22.49,9.75,22,22,95430.5,51.86,0,,Decision
12/26/2024,Instagram,Paid,Tablet,Blog,125,40,156,387,62.87,233,2.48,67.55,0.53,1,1,4255.72,91.72,6094.6,0.7,Awareness
6/14/2022,Tiktok,Paid,Mobile,Homepage,57,48,83,209,53.66,228,2.52,53.79,1.89,2,4,8025.77,79.14,451.12,17.79,Awareness
8/23/2023,Facebook,Paid,Desktop,Homepage,545,226,599,2282,39.43,266,3.81,35.3,3.73,22,44,136194.3,77.86,8582.36,15.87,Consideration
5/19/2023,Twitter,Organic,Mobile,Product_Page,331,264,467,1083,59.33,190,2.32,64.64,0.81,4,8,14334.97,88.52,0,,Awareness
12/19/2024,Email,Newsletter,Desktop,Product_Page,118,53,139,488,42.51,250,3.51,46.02,8.03,11,11,48948.04,58.7,0,,Decision
3/4/2024,Facebook,Paid,Mobile,Blog,290,100,331,642,69.85,181,1.94,68.78,0.2,1,1,4487.85,87.41,4235.32,1.06,Awareness
11/4/2023,Linkedin,Paid,Mobile,Blog,410,154,550,1342,65.49,194,2.44,63.07,1.11,6,6,20972.77,80.18,17159.35,1.22,Awareness
10/26/2024,Tiktok,Paid,Desktop,Promo_Page,115,85,154,693,17.17,345,4.5,20,8.28,13,13,66715.64,63.53,2530.56,26.36,Awareness
5/22/2024,Email,Newsletter,Mobile,Product_Page,373,77,433,1087,50.98,235,2.51,48.32,3.43,15,15,36669.41,81.44,0,,Decision
12/24/2024,Direct,No Media,Desktop,Homepage,475,315,517,1629,49.55,252,3.15,45.6,4.15,21,42,68733.74,79.13,0,,Consideration
8/27/2025,Instagram,Paid,Mobile,Homepage,202,70,276,930,52.04,254,3.37,53.43,1.28,4,8,12352.17,87.78,6809.16,1.81,Consideration
4/13/2022,Tiktok,Paid,Desktop,Blog,327,252,354,938,58.45,240,2.65,63.83,3.38,12,24,49799.78,78.6,2115.21,23.54,Awareness
9/4/2025,Tiktok,Paid,Mobile,Category_Page,559,431,787,2227,62.07,231,2.83,59.58,2.31,18,18,79217.65,81.51,5011.33,15.81,Awareness
7/19/2022,Google,Organic,Desktop,Homepage,587,440,787,3117,34.53,276,3.96,36.53,5.87,46,46,226699.45,65.58,0,,Consideration
1/27/2022,Youtube,Paid,Tablet,Promo_Page,126,52,174,760,26.69,306,4.37,22.89,5.61,10,10,47049.86,74.34,6507,7.23,Awareness
5/20/2024,Affiliate,Cpc,Desktop,Product_Page,252,109,283,1036,43.43,224,3.66,38.08,4.95,14,28,75829.06,64.7,3743.66,20.26,Decision
12/25/2023,Google,Organic,Mobile,Blog,546,396,772,849,88.45,156,1.1,88.12,0.2,2,2,4053.08,85.97,0,,Awareness
8/25/2025,Email,Newsletter,Desktop,Homepage,178,59,188,538,45.62,245,2.86,41.74,6.33,12,12,35841.51,60.75,0,,Consideration
12/17/2024,Direct,No Media,Desktop,Homepage,163,132,228,901,24.97,297,3.95,26.86,5.41,12,12,67929.81,72.29,0,,Consideration
10/14/2023,Tiktok,Paid,Mobile,Homepage,267,198,288,671,62.25,191,2.33,61.71,1.3,4,12,6823.35,82.41,3013.66,2.26,Awareness
2/10/2022,Google,Organic,Mobile,Promo_Page,446,303,586,2655,30.64,306,4.53,31.19,5.96,35,105,85935.96,67.78,0,,Decision
8/8/2024,Instagram,Paid,Desktop,Blog,175,28,239,581,55.92,189,2.43,51.86,2.06,5,5,23496.37,81.3,8022.22,2.93,Awareness
5/24/2024,Direct,No Media,Mobile,Category_Page,160,121,223,535,61.11,171,2.4,65.17,1.88,4,4,11782.48,75.59,0,,Consideration
10/29/2024,Instagram,Paid,Desktop,Product_Page,73,31,95,314,44.27,240,3.31,41.8,4.42,4,12,18399.84,74.77,2987.04,6.16,Consideration
10/8/2022,Instagram,Paid,Mobile,Category_Page,122,40,128,250,65.13,185,1.95,59.4,3.01,4,12,14894.67,74.14,2719.17,5.48,Consideration
11/5/2025,Email,Newsletter,Desktop,Category_Page,233,42,305,1052,40.93,237,3.45,43.63,6.31,19,19,89421.44,62.4,0,,Consideration
3/23/2022,Facebook,Paid,Desktop,Homepage,238,82,278,1129,38.76,262,4.06,35.61,4.53,13,26,68956.93,74.6,8276.02,8.33,Consideration
7/21/2025,Tiktok,Paid,Mobile,Product_Page,404,326,454,1121,59.06,175,2.47,52.49,1.82,8,8,30680.99,84.16,4072.03,7.53,Awareness
7/11/2025,Facebook,Paid,Mobile,Homepage,117,50,160,278,69.04,204,1.74,67.64,2.89,5,20,21613.44,83.21,4735.3,4.56,Consideration
3/14/2024,Facebook,Paid,Tablet,Category_Page,199,80,275,646,53.32,269,2.35,47.87,3.7,10,10,36367.55,69.4,4172.1,8.72,Consideration
5/31/2025,Instagram,Paid,Mobile,Promo_Page,442,167,627,2075,47.82,226,3.31,48.43,6.24,39,39,140415.12,69.51,20928.18,6.71,Decision
2/18/2025,Tiktok,Paid,Mobile,Product_Page,444,320,474,1071,56.82,261,2.26,58.66,2.81,13,26,42183.66,80.48,4378.22,9.63,Awareness
3/29/2022,Google,Organic,Mobile,Promo_Page,583,425,619,1721,51.24,257,2.78,54.81,6.65,41,123,120406.49,61.94,0,,Decision
1/21/2024,Google,Organic,Mobile,Category_Page,527,353,592,1592,61.54,224,2.69,61.25,1.67,10,10,30079.16,84.7,0,,Consideration
10/10/2023,Instagram,Paid,Tablet,Promo_Page,213,63,274,1280,28.25,266,4.67,30.35,4.62,13,13,46584.23,69.29,8240.19,5.65,Decision
6/15/2024,Tiktok,Paid,Tablet,Promo_Page,232,179,293,1412,24.14,274,4.82,24.74,5.82,17,34,73027.69,71.05,4315.83,16.92,Awareness
10/1/2024,Youtube,Paid,Mobile,Product_Page,535,114,631,1912,57.6,212,3.03,58.69,2.98,19,38,53875.85,80.13,17963.03,3,Awareness
12/4/2025,Facebook,Paid,Mobile,Homepage,163,38,204,488,67.62,191,2.39,59.36,0.65,1,2,4107.34,83.4,3431.7,1.2,Consideration
4/27/2024,Affiliate,Cpc,Desktop,Category_Page,359,109,516,1821,39.16,235,3.53,36.66,4.61,24,48,85924.09,70.74,11339.7,7.58,Consideration
7/14/2024,Email,Newsletter,Desktop,Category_Page,267,116,291,1147,35.17,280,3.94,30.09,9.08,26,26,101056.4,56.87,0,,Consideration
11/9/2024,Youtube,Paid,Mobile,Promo_Page,399,123,459,1666,45.13,254,3.63,41.29,3.55,16,16,47080.41,71.33,9571.12,4.92,Awareness
6/21/2024,Google,Organic,Mobile,Category_Page,471,382,592,1871,55.88,208,3.16,54.14,2.77,16,64,39714.09,78.52,0,,Consideration
4/8/2024,Youtube,Paid,Desktop,Homepage,514,174,705,2742,43.02,291,3.89,45.15,4.73,33,33,150446.07,75.97,29019.65,5.18,Awareness
1/4/2023,Email,Newsletter,Tablet,Category_Page,253,100,361,1069,56.23,243,2.96,61.51,6.75,24,24,41768.5,59.27,0,,Consideration
2/19/2025,Twitter,Organic,Mobile,Category_Page,112,81,122,348,50.56,206,2.85,51.71,2.89,4,12,10646.2,71.97,0,,Awareness
4/24/2024,Facebook,Paid,Mobile,Product_Page,363,141,416,1040,53.08,225,2.5,57.13,2.83,12,12,18598.35,81.27,12612.53,1.47,Consideration
2/8/2024,Email,Newsletter,Desktop,Homepage,392,155,435,1753,31.82,272,4.03,29.89,7.46,32,32,84505.21,65.32,0,,Consideration
1/10/2022,Email,Newsletter,Mobile,Homepage,274,111,321,889,51.95,228,2.77,49.35,3.67,12,48,51678.58,78.35,0,,Consideration
7/20/2023,Facebook,Paid,Desktop,Blog,298,91,420,1088,56.92,190,2.59,61.89,2.74,12,12,51309.44,81.86,6244.22,8.22,Awareness
12/17/2025,Google,Organic,Desktop,Blog,441,355,632,1947,51.08,224,3.08,51.25,3.15,20,20,61894.97,80.72,0,,Awareness
1/14/2022,Google,Organic,Mobile,Blog,340,223,441,542,77.57,171,1.23,67.1,0.2,1,2,3632.24,87.16,0,,Awareness
8/16/2022,Google,Organic,Desktop,Product_Page,438,345,574,2055,33.79,308,3.58,32.37,4.49,26,26,115268.93,78.2,0,,Consideration
3/30/2022,Google,Organic,Mobile,Blog,212,176,289,873,56.9,201,3.02,58.83,1.17,3,3,10978.25,81.28,0,,Awareness
6/27/2023,Facebook,Paid,Mobile,Homepage,552,196,618,1341,67.22,184,2.17,66.87,1.55,10,30,39616.34,76.66,19077.88,2.08,Consideration
4/15/2025,Tiktok,Paid,Mobile,Homepage,343,258,370,836,60.23,196,2.26,60.75,2.5,9,9,38159.56,76.4,4145,9.21,Awareness
9/13/2023,Google,Organic,Desktop,Product_Page,528,432,657,2345,34.7,293,3.57,32.46,3.12,20,20,81707.87,77.6,0,,Consideration
9/4/2022,Facebook,Paid,Tablet,Category_Page,493,96,590,1788,52.94,253,3.03,47.4,2.65,16,16,37695.21,74.42,13031.02,2.89,Consideration
8/6/2022,Instagram,Paid,Desktop,Category_Page,232,92,318,1097,48.98,249,3.45,48.37,4.26,14,56,52332.16,77.98,5156.17,10.15,Consideration
4/23/2025,Instagram,Paid,Desktop,Promo_Page,155,35,186,880,25.76,282,4.73,28.28,6.88,13,13,45612.1,65.07,7110.85,6.41,Decision
7/9/2022,Tiktok,Paid,Mobile,Category_Page,253,173,341,1020,47.53,209,2.99,49.17,0.97,3,12,5030.26,80.55,4881.66,1.03,Awareness
8/3/2025,Instagram,Paid,Mobile,Promo_Page,66,17,87,347,37.24,250,3.99,39.71,5.29,5,5,26054.09,67.08,1576.96,16.52,Decision
5/27/2024,Google,Organic,Mobile,Homepage,384,334,549,1460,60.07,182,2.66,56.87,1.64,9,9,15170.17,78.34,0,,Consideration
2/3/2024,Google,Organic,Mobile,Product_Page,193,144,275,883,50.87,261,3.21,44.18,1.94,5,5,21718.93,84.56,0,,Consideration
12/4/2022,Direct,No Media,Mobile,Product_Page,400,293,569,2043,43.62,245,3.59,46.48,2.62,15,30,64988.31,76.84,0,,Retention
2/3/2024,Email,Newsletter,Tablet,Product_Page,368,66,439,1383,43.86,219,3.15,39.61,4.96,22,22,63947.69,70.75,0,,Decision
2/18/2024,Google,Organic,Desktop,Product_Page,133,92,156,466,42.11,302,2.99,39.58,5.17,8,8,31052.91,72.29,0,,Consideration
2/3/2022,Direct,No Media,Desktop,Category_Page,415,345,466,1836,26.08,285,3.94,26.21,4.07,19,38,55236.67,69.16,0,,Consideration
9/8/2022,Tiktok,Paid,Desktop,Homepage,146,112,190,868,28.2,318,4.57,30.66,5.26,10,10,35025.73,71.32,1365.25,25.66,Awareness
1/1/2024,Direct,No Media,Mobile,Category_Page,404,331,519,1604,43.15,246,3.09,38.25,2.55,13,13,49160.82,84.9,0,,Consideration
6/27/2024,Instagram,Paid,Mobile,Category_Page,480,189,611,2077,47.21,237,3.4,40.26,1.49,9,9,30501.41,88.35,10713.8,2.85,Consideration
10/22/2023,Google,Organic,Mobile,Category_Page,216,155,261,898,45.7,275,3.44,44.9,1.79,5,5,11722.07,81.5,0,,Consideration
12/16/2024,Google,Organic,Mobile,Homepage,511,347,631,1817,56.89,254,2.88,61.44,0.84,5,15,7995.34,80.16,0,,Consideration
4/13/2024,Google,Organic,Mobile,Blog,153,114,182,369,64.45,162,2.03,65.45,0.2,0,0,0,86.93,0,,Awareness
8/20/2023,Tiktok,Paid,Mobile,Product_Page,547,462,594,1717,56.51,210,2.89,59.09,2.96,18,54,40793.22,72.38,7335.38,5.56,Awareness
4/15/2025,Email,Newsletter,Desktop,Product_Page,461,161,566,1755,39.98,271,3.1,38.94,6.12,35,35,176280.47,67.34,0,,Decision
7/25/2024,Youtube,Paid,Mobile,Category_Page,57,19,75,217,50.89,254,2.89,54.86,2.37,2,4,8980.85,79.32,2749.72,3.27,Awareness
3/8/2023,Tiktok,Paid,Mobile,Category_Page,171,121,189,484,50.96,224,2.56,50.84,1.26,2,2,5516.92,88.15,1812.82,3.04,Awareness
8/1/2023,Email,Newsletter,Desktop,Promo_Page,151,39,201,854,27.25,335,4.25,23.96,10.55,21,63,122412.09,47.24,0,,Decision
7/12/2023,Facebook,Paid,Tablet,Homepage,391,139,431,1530,36.72,295,3.55,35.89,3.32,14,14,30225.4,70.73,10939.44,2.76,Consideration
2/6/2025,Instagram,Paid,Mobile,Homepage,58,24,74,169,58.72,237,2.29,58.81,3.09,2,2,5977.59,77.7,2433.08,2.46,Consideration
12/30/2025,Facebook,Paid,Mobile,Promo_Page,465,89,559,1330,61.14,187,2.38,58.77,4.7,26,26,94947.22,69.72,9020.73,10.53,Decision
1/4/2025,Linkedin,Paid,Mobile,Product_Page,163,72,211,561,62.85,220,2.66,62.2,2.37,5,15,13405.59,80.12,13132.95,1.02,Consideration
9/29/2025,Tiktok,Paid,Mobile,Promo_Page,303,255,318,1024,44.63,246,3.22,41.82,3.93,12,48,42964.21,70.41,2386.08,18.01,Awareness
5/29/2024,Google,Organic,Mobile,Product_Page,412,371,477,1240,55.25,213,2.6,54.1,1.51,7,7,25921.53,78.67,0,,Consideration
9/11/2023,Instagram,Paid,Tablet,Blog,169,74,217,371,70.33,203,1.71,71.95,1.03,2,4,5584.43,82.38,4148.54,1.35,Awareness
7/13/2023,Direct,No Media,Mobile,Promo_Page,309,204,411,1525,42.65,283,3.71,43.65,5.6,23,23,95366.3,62.95,0,,Decision
9/8/2023,Tiktok,Paid,Mobile,Blog,322,242,352,806,57.09,196,2.29,59.21,0.55,2,2,6598.86,88.5,5073.58,1.3,Awareness
10/12/2022,Tiktok,Paid,Mobile,Product_Page,98,66,134,279,58,247,2.08,62.26,1.5,2,2,8560.31,87.58,851,10.06,Awareness
5/22/2025,Email,Newsletter,Mobile,Product_Page,288,111,363,897,64.13,222,2.47,68.73,3.15,11,11,20862.63,81.22,0,,Decision
3/20/2022,Direct,No Media,Mobile,Product_Page,585,467,725,2327,50.7,266,3.21,52.1,1.24,9,18,32000.86,79.48,0,,Retention
5/2/2022,Google,Organic,Mobile,Category_Page,474,392,577,1160,67,219,2.01,65.28,2.01,12,12,51846.21,83.73,0,,Consideration
10/27/2025,Instagram,Paid,Mobile,Promo_Page,201,88,249,505,59.14,203,2.03,57.38,4.91,12,24,35387.57,73.99,3866.21,9.15,Decision
12/24/2022,Tiktok,Paid,Mobile,Product_Page,478,326,685,2055,45.34,293,3,42.64,1.42,10,10,38679.07,85.39,6574.58,5.88,Awareness
